,Tot_Spndng_2017,Tot_Spndng_2018,Tot_Spndng_2019,Tot_Spndng_2020,Tot_Spndng_2021
4373,50980.09999984117,124915.12500003312,123708.99499995825,110236.15999993673,72345.98000032296
4374,85800.09999984117,216211.70000003313,220278.51999995823,194334.86999993672,141565.71000032296
4375,2200556.9799998417,5092507.855000033,10490556.379999958,11003919.229999935,10172384.215000322
4376,2392150.214999842,5094510.675000033,10525663.049999958,11249474.554999935,10489397.27500032
4377,2157656.929999842,4984402.005000033,10380417.119999958,10906751.794999937,10101601.36000032
4378,2544794.4199998416,5524865.240000034,11132638.56999996,11408113.689999936,10503971.21500032
4379,1243261.5499998415,1301143.810000034,1794934.7599999607,1688169.3099999353,1580331.5400003195
4380,1962274.6249998417,1697358.425000034,1655654.2649999605,2127449.2199999355,2307608.535000319
4381,2654324.6149998414,2068902.505000034,1503572.1499999608,2550019.5549999354,2820306.0250003194
4382,1313680.7649998413,1022115.9850000341,745385.2649999608,1266654.9899999355,1503921.4450003195
4383,26963.084999841405,24670.535000034142,12801.619999960763,16709.57499993546,214579.50500031956
4384,1132087.1099998413,1156409.4500000342,1257597.8399999607,1188430.6599999354,1103962.0050003196
4385,1965071.6199998413,1827914.1150000342,1900114.8199999607,1811177.0199999355,1732322.8300003195
4386,881275.7849998414,699617.0000000342,656039.8199999607,639455.9349999356,642077.7050003195
4387,245176.42999984138,435563.7150000343,589477.6199999606,532265.1499999356,448558.5400003195
4388,5921196.084999841,4638872.235000035,4664899.469999961,4756250.259999936,5563997.86500032
4389,5697347.8449998405,4207500.0800000345,4713957.77999996,4827846.014999936,5462398.570000319
4390,0.0,749.7600000342354,811617.2599999602,1312071.5949999364,1650991.6300003193
4391,0.0,11462.390000034235,187409.29999996023,1021624.6149999364,1981275.2800003192
4392,639030.3899998408,73593.75000003424,170594.24499996024,819185.5599999365,1109053.2250003193
4393,1740903.3799998406,1028766.9050000343,838289.7649999603,866247.7099999364,670362.8900003193
4394,3410629.6949998406,3003898.3050000346,2342434.2549999603,1564453.8249999364,656384.2650003192
4395,2308756.704999841,2037262.7600000347,1661131.9849999603,1218623.7249999365,1749533.3250003192
4396,26800.644999840762,7488.985000034794,7109.2049999602605,21245.249999936437,1334544.7000003192
4397,1620438.5999998408,1121058.7250000348,748069.5049999603,509167.86999993643,367320.550000319
4398,1620887.1149998407,1121019.5200000347,744388.1049999604,507028.8799999364,364661.06500031904
4399,361633.16999984067,304469.4200000346,351294.9449999605,344163.2199999364,302162.965000319
4400,668768.0199998406,594039.2800000346,695734.2799999604,679405.8699999364,603567.620000319
4401,654404.9199998407,446005.7700000346,383325.0599999605,350134.6499999364,439375.350000319
4402,640041.8199998406,297972.2600000346,70915.83999996044,15158.874999936379,138710.43000031903
4403,320020.9099998406,148986.13000003458,35457.919999960446,10431.71499993638,137591.54000031904
4404,1260126.9749998408,1150874.7700000345,1100089.6099999605,1069414.7249999363,1209938.4000003191
4405,1274396.3999998409,1163137.6150000344,1151273.0299999604,1113473.2349999363,1116588.6200003193
4406,15061.119999840856,13655.455000034533,52433.98499996029,51500.28499993635,48267.24500031932
4407,60462.05999984084,130932.77500003451,281217.1799999603,301921.19999993633,319379.8450003193
4408,520797.10499984084,413033.5300000345,334456.2399999603,319041.3199999364,326446.6200003193
4409,1103739.789999841,916960.6950000344,742297.7549999603,643766.1049999364,621903.1350003193
4410,645496.854999841,635200.9200000344,689104.0199999603,625823.9499999365,609760.1350003193
4411,26634.46999984095,78005.40500003437,8852.78999996034,6326.3999999364605,4928.080000319402
4412,53199.60499984095,79433.54000003438,10301.98499996034,7569.749999936461,5428.565000319402
4413,29448.93999984095,3161.7250000343774,2745.0849999603397,52277.49499993646,63008.050000319396
4414,0.0,3.437753548496403e-08,0.0,50118.95999993646,63828.68500031939
4415,0.0,3.437753548496403e-08,0.0,822.6549999364579,5429.295000319391
4416,25572.289999840952,9551.325000034378,13793.37999996034,9655.904999936458,19734.50000031939
4417,25572.289999840952,9551.325000034378,21368.85999996034,37552.81999993646,63907.330000319394
4418,0.0,3.437708073761314e-08,15150.95999996034,57439.13999993645,96425.71000031939
4419,77.9549998409512,3.437708073761314e-08,7807.669999960341,28719.56999993645,49437.35500031939
4420,155.9099998409512,3.437708073761314e-08,464.3799999603407,0.0,2449.0000003193854
4421,77.9549998409512,3.437708073761314e-08,232.18999996034069,0.0,2049.0500003193856
4422,0.0,3.437708073761314e-08,0.0,0.0,1649.1000003193858
4423,31226.79499984095,87316.48500003437,37636.839999960335,6061.869999936452,15933.175000319385
4424,62453.589999840944,174632.97000003437,75273.67999996032,12123.739999936452,30217.250000319385
4425,31226.794999840946,87316.48500003437,37636.83999996033,17243704.929999933,34797901.99500032
4426,0.0,3.4371623769402504e-08,0.0,17237643.05999993,37371728.12000032
4427,0.0,3.4371623769402504e-08,0.0,558443.5849999338,5361323.230000317
4428,0.0,3.4371623769402504e-08,0.0,2237188.144999934,6096497.430000316
4429,0.0,3.4371623769402504e-08,0.0,14971182.799999934,20543693.930000316
4430,0.0,3.4371623769402504e-08,0.0,13292438.239999933,17263919.065000318
4431,0.0,3.4371623769402504e-08,0.0,437699.50499993376,1390312.6150003187
4432,0.0,3.4371623769402504e-08,0.0,1304339.0799999337,7405539.825000319
4433,0.0,3.4371623769402504e-08,0.0,1270317.1699999338,7487463.595000318
4434,5824266.8449998405,5034894.5800000345,3608390.40499996,4078944.194999934,4899863.970000317
4435,11648533.689999841,10069789.160000034,7216780.80999996,7350533.199999935,6943923.340000317
4436,6590906.584999842,5430141.685000034,3913294.69499996,3864247.169999935,3575418.145000317
4437,1533279.4799998421,790494.2100000344,609808.5799999596,377961.13999993494,206912.9500003173
4438,1011742.2799998422,602084.5000000345,508198.27499995957,373624.5449999349,230671.51500031727
4439,490205.0799998422,413674.7900000345,406587.9699999595,369287.94999993494,254430.08000031728
4440,38119261.654999845,35940407.64000003,29126383.009999957,26264531.654999934,24353423.55000032
4441,38118229.38499985,36068031.19000003,29246900.469999958,26188611.129999932,24401440.74500032
4442,14558927.89999985,12162784.190000027,12100850.419999957,12501904.524999931,14647564.66000032
4443,19728040.62999985,16530881.945000026,13810038.809999958,13956989.764999932,15861070.640000321
4444,22061042.99499985,23458666.385000028,16702878.014999958,13424760.594999932,9429109.295000318
4445,16647859.994999848,18756333.19500003,14669878.179999959,11860951.904999932,8040654.885000318
4446,0.0,225.51000003144145,11952.789999958128,144347.70499993302,147930.315000318
4447,1254188.219999849,111894.16000003145,119360.58999995813,153222.55999993303,149250.750000318
4448,4082747.049999849,2476245.9750000313,2052636.1849999581,1595265.739999933,1523616.270000318
4449,3009308.3199998494,3112047.355000031,2594093.9849999584,2128614.109999933,1943364.2050003181
4450,180749.48999984935,765026.9850000311,1002063.7149999586,924379.509999933,794870.6550003181
4451,110109.25999984937,193929.71500003105,536549.8299999587,495903.284999933,497514.2150003181
4452,110109.25999984937,176598.27000003104,183351.71499995876,113746.999999933,169172.74000031804
4453,0.0,3.105378709733486e-08,0.0,13391.104999932999,116587.50500031804
4454,1630815.1899998493,1293190.375000031,574097.1199999588,372279.13999993296,427116.68000031804
4455,2537700.079999849,1370224.725000031,688520.3049999587,513491.87499993294,481496.39500031807
4456,906884.8899998493,129536.18500003102,185715.83499995875,172991.734999933,128724.5550003181
4457,0.0,52501.83500003102,71292.64999995875,18387.894999932993,4693.880000318095
4458,0.0,3.1017407309263945e-08,0.0,0.0,1829.8200003180946
4459,0.0,3.1017407309263945e-08,0.0,2993.499999932992,367.86000031809454
4460,17721060.60999985,22703659.83500003,42353790.514999956,50614109.63499993,54484155.39000032
4461,18635071.37499985,25703958.59500003,51686265.499999955,63624989.41999993,68399875.99500032
4462,914010.7649998516,3000298.7600000277,9332474.984999955,13013873.28499993,13916056.615000322
4463,16807049.84499985,19703361.075000025,33021315.529999956,37597242.849999934,40567839.62500032
4464,16811065.36499985,19705888.380000025,33023390.454999957,37597242.849999934,40568948.785000324
4465,8031.039999850094,5054.610000025481,4149.849999956787,0.0,2295.1800003275275
4466,1959944.51999985,917737.2200000255,606641.5799999568,277289.45499993296,318490.9650003275
4467,3735733.06499985,1661494.1400000255,1055600.4599999567,368791.094999933,454765.36500032747
4468,1845655.3899998502,761761.2350000255,453153.20999995666,91501.63999993296,138730.11000032746
4469,174974.29999985034,168925.69000002544,153532.84999995673,185787.81499993295,176286.8950003275
4470,110273.60999985035,153448.68000002543,151413.44499995673,185787.81499993295,178613.2650003275
4471,709769.7649998504,104337.49500002543,1408.8599999567086,1175.3349999329366,14283.535000327509
4472,1417238.2599998505,208674.99000002543,2817.7199999567083,2350.6699999329367,21298.09000032751
4473,842594.6999998506,210256.43500002543,123965.62999995671,140659.62999993295,190678.0500003275
4474,133975.5699998506,105918.94000002544,137757.7399999567,171091.82499993296,222726.39500032747
4475,133975.5699998506,105918.94000002544,122556.76999995673,139484.29499993296,180029.00500032748
4476,1390163.9199998507,1426697.0600000257,1526872.7399999567,1284898.479999933,2004542.2150003277
4477,1329029.5449998507,1350257.0150000257,1421653.3899999566,1177021.714999933,2044994.590000328
4478,539358.8649998505,672854.4450000257,586246.8599999566,92038.34499993292,197070.31500032777
4479,466517.6699998505,643375.5500000257,584110.4099999566,92038.34499993292,27274.07500032778
4480,246561.80999985052,80834.20000002556,20437.144999956596,2959.784999932919,9139.395000327779
4481,246561.80999985052,80834.20000002556,20437.144999956596,2959.784999932919,4324.875000327778
4482,470267.6749998505,567089.4750000256,812832.9349999566,1082023.584999933,1661000.8900003277
4483,556000.9349998505,632921.8800000256,868168.5749999566,1128859.154999933,1695511.0500003276
4484,171466.51999985048,131664.81000002567,110671.2799999566,93671.13999993308,75366.78000032762
4485,315281.03999985044,386246.54500002565,404459.9349999566,361358.6449999331,312557.3400003276
4486,459095.55999985046,640828.2800000256,698248.5899999565,629046.1499999332,549747.9000003276
4487,25987296.88499985,22770350.610000025,22259100.074999955,21387652.48999993,19885199.590000328
4488,27315470.02499985,23426326.740000024,22760200.354999952,23038830.57999993,22989958.51500033
4489,2236986.3999998495,1210457.335000027,872906.4549999498,1966766.3899999335,3379717.880000327
4490,5579057.864999849,5546904.785000026,5267825.684999949,4075631.494999933,3911097.750000327
4491,4899792.384999849,5312837.720000026,5246244.779999949,4080045.704999933,3919195.035000327
4492,4633943.144999849,4007995.8900000257,4018693.914999949,3700212.354999933,3207161.545000327
4493,5675305.329999849,4709088.255000026,4314300.904999949,3867342.014999933,3216588.8600003268
4494,1041362.1849998496,701092.3650000258,296707.9649999491,172609.09499993315,209623.120000327
4495,451.9749998495681,307.8750000258442,325.68499994906597,124.33499993314035,192064.400000327
4496,957298.0949998496,1800991.2300000258,2009976.7449999491,2086859.7699999332,723073.470000327
4497,956957.6549998496,1800802.6300000257,2009752.214999949,2086735.4349999332,723245.460000327
4498,8186173.904999849,5781615.790000025,5191576.639999948,4560129.264999934,3103024.875000327
4499,8186062.369999849,5781496.515000025,5191475.484999948,4586509.604999933,3883864.920000327
4500,35428.7599998489,15385.650000025518,13097.374999947846,40373.44999993406,794737.5000003269
4501,3802192.989999849,3634946.1400000257,4274970.254999948,4485605.9299999345,4295649.085000327
4502,56692596.07499985,37176723.350000024,29437224.679999948,23573795.429999933,22086512.925000332
4503,56716289.25499985,33746213.450000025,25207004.69499995,19103539.569999933,17805569.365000334
4504,6171427.3499998525,1087992.8950000256,674572.6049999483,177980.82999993488,34192.335000332445
4505,7274123.204999853,4550918.940000026,3761778.069999948,2271794.489999935,1848283.1900003324
4506,14870747.714999853,9398218.335000027,3996664.0549999485,2319578.694999935,1988611.2450003326
4507,9977594.449999854,5746241.700000027,877805.6949999486,251927.48999993503,2064022.9900003325
4508,1073726.5149998553,362814.9450000273,131825.72499994864,37282.649999935005,1890975.7350003324
4509,13001669.699999856,9080706.825000029,9471242.14499995,7325228.684999935,4252814.825000333
4510,14275880.979999855,9780437.835000029,9994064.83999995,7860487.7599999355,4852557.505000332
4511,2446679.9699998554,1072887.7600000277,671999.824999949,548406.4949999349,602267.6550003327
4512,9215505.484999856,5103667.175000028,4349569.609999949,3747340.8299999353,3922512.2050003326
4513,16412039.829999855,12906453.575000029,10297885.45499995,8694070.164999934,9030312.590000331
4514,7303838.934999853,7816480.530000028,5971207.324999949,4952737.349999934,5111438.650000332
4515,23267.279999854043,10903.470000027679,62987.71499994863,9398.324999934994,5806.22500033211
4516,169456.21499985404,209908.28000002768,312346.90499994863,356247.369999935,411036.2200003321
4517,309502.6999998541,404714.27000002767,509798.5299999487,698945.7499999349,813570.9500003321
4518,306091.9949998541,351992.8800000276,413314.60499994864,473606.3249999349,515405.9900003321
4519,302681.28999985417,299271.4900000276,316830.6799999486,248266.89999993483,217241.03000033216
4520,444665.52999985416,359252.0500000276,577082.3449999486,607405.0399999348,543959.9400003321
4521,403768.8549998541,291955.1250000276,502629.6849999487,515785.9299999348,485100.4500003321
4522,293324.88499985414,209616.30500002758,418667.0049999488,483271.5899999347,435339.4250003321
4523,285257.8549998541,141484.1200000276,336017.9649999488,450757.2499999347,386258.4850003321
4524,204753.8799998541,28413.270000027595,2627.279999948805,0.0,1360.1700003321166
4525,12993200.219999854,10298499.035000028,7369317.864999949,5208820.854999935,4220787.585000332
4526,15149578.079999855,11636967.600000028,8896534.284999948,6376721.894999935,4895852.0000003325
4527,2258754.7999998555,1352675.2000000272,1528530.0599999484,1167901.0399999348,682234.6050003329
4528,146834.9299998558,167705.5700000273,147973.53499994823,147537.3749999348,98658.98000033293
4529,190502.4849998558,195505.1200000273,248873.16499994823,223597.7249999348,269374.3450003329
4530,43667.55499985581,54541.91500002728,510529.5249999482,306944.1199999348,463979.9500003329
4531,0.0,157288.5850000273,664499.0749999481,511682.3599999348,619543.415000333
4532,2469956.9949998558,1718064.1550000273,1455349.344999948,981367.2099999348,551586.165000333
4533,2469956.9949998558,1587517.9350000273,1200480.164999948,700568.6199999347,289697.860000333
4534,3546374.0849998556,1797576.395000027,671467.1049999481,482419.22499993455,738231.7400003329
4535,3546374.0849998556,1797576.395000027,671467.1049999481,482419.22499993455,674275.3550003329
4536,981381.5499998555,725847.6850000271,102654.7749999481,62058.14499993459,23233.61500033294
4537,1432315.3999998556,894374.9950000271,161059.6199999481,98338.3649999346,25792.470000332938
4538,450933.8499998555,588405.6100000271,162751.32999994812,61231.0649999346,23181.67000033294
4539,0.0,445568.3950000271,222450.52999994814,63155.3099999346,29196.650000332942
4540,0.0,25690.095000027097,118104.04499994814,38204.4649999346,19073.68000033294
4541,0.0,2.7095666155219078e-08,0.0,26414.444999934603,13749.655000332941
4542,38539.15499985553,36261.59000002709,14777.574999948138,75937.03999993461,29047.23500033294
4543,2992919.5149998553,3853785.7750000274,2670644.504999948,1934743.7649999345,1616243.1450003332
4544,2954380.3599998555,3817844.5000000275,2656006.929999948,1885705.4899999346,1597653.3350003334
4545,0.0,640.6300000273623,279.99999994784594,968.639999934705,566.7400003334042
4546,3523.999999855645,2781.2000000273624,3022.6149999478457,5161.489999934705,1920.2950003334045
4547,7047.999999855645,4921.770000027363,5725.0649999478455,9241.649999934705,2829.185000333405
4548,3523.999999855645,2460.8850000273624,2882.6149999478457,4677.169999934706,1636.9250003334048
4549,2240724.4749998557,2107559.5550000276,1908102.7399999478,1519427.1349999348,1374821.8500003335
4550,2240724.4749998557,2110379.5100000277,2022895.9999999478,1680921.804999935,1425759.3450003334
4551,0.0,2819.9550000275485,114833.42499994789,182840.91999993497,161020.66500033345
4552,0.0,52019.45500002755,301403.2899999479,281750.839999935,227581.40500033347
4553,0.0,52019.45500002755,307058.0649999479,379955.18999993504,388861.16500033345
4554,1566524.1749998557,1244140.9850000276,277825.5149999479,191949.21499993504,312546.3550003334
4555,2240724.4749998557,1895935.5750000277,731255.124999948,182346.09999993505,45277.75500033336
4556,674200.2999998557,808579.1600000276,1210637.774999948,737382.5899999351,514212.95000033337
4557,0.0,156784.57000002766,754915.959999948,760429.6799999351,651785.5350003333
4558,0.0,2.764863893389702e-08,3362.5699999480275,146624.4399999351,268654.3150003333
4559,0.0,2.764863893389702e-08,0.0,827234.9599999351,5392962.430000333
4560,0.0,2.764863893389702e-08,0.0,1626984.809999935,10531060.730000334
4561,0.0,2.764863893389702e-08,0.0,813492.4049999351,5282473.880000334
4562,0.0,2.764863893389702e-08,0.0,0.0,33887.030000333674
4563,2167438.929999856,1974614.0150000276,1942117.8199999481,1616633.944999935,1564089.4300003338
4564,2199925.159999856,1997932.6750000275,1955032.989999948,1619329.779999935,1548860.080000334
4565,289793.29499985557,267869.5750000274,125087.64999994799,62480.13499993505,64076.95000033383
4566,262438.3149998556,246254.7000000274,113289.439999948,59994.69999993505,62459.48000033383
4567,5131.249999855587,1703.7850000273902,1116.9599999479979,210.39999993504898,232.13500033383025
4568,1045499.1499998556,896535.1850000274,985336.3999999481,887296.5549999351,1001553.9400003339
4569,1139140.3199998555,933896.9050000274,1016243.7699999481,903091.384999935,1019377.890000334
4570,114026.94999985548,44534.100000027334,31832.699999948032,15951.189999934984,17965.480000333977
4571,31117.96499985548,11675.250000027336,3140.944999948031,1322.4249999349831,1426.450000333978
4572,420298.67499985546,405571.11500002735,414947.95499994804,385231.47499993496,348713.4850003339
4573,436096.3149998555,417291.54500002734,429249.60999994806,396139.31999993493,361681.6650003339
4574,174092.2149998555,194489.5300000274,200199.03999994806,149324.19999993494,31904.600000333914
4575,207404.47499985548,221293.8600000274,209731.79499994806,152132.34999993493,33851.13500033391
4576,88149.44499985548,131833.2150000274,158087.88999994806,108922.21499993492,80839.58000033391
4577,28307.35999985548,89773.85000002742,133096.12499994808,94449.06999993492,64571.70500033391
4578,29833.309999855483,31768.41500002741,25084.66999994809,5364.624999934924,1371.7100003339074
4579,30447.949999855482,31109.24500002741,24450.964999948093,6808.8599999349235,1927.9850003339072
4580,17070.784999855485,22810.09500002741,21475.479999948093,17415.999999934924,16812.76000033391
4581,21193.209999855484,25717.725000027407,21896.984999948094,15787.179999934926,16278.245000333909
4582,16456.144999855485,18774.020000027405,15520.019999948094,15358.789999934923,16141.425000333908
4583,11719.079999855487,19284.275000027406,20204.86499994809,15338.519999934922,16100.325000333909
4584,0.0,11187.250000027407,7015.789999948091,380.6799999349241,141.81500033390876
4585,0.0,14920.540000027406,2969.769999948091,353.2399999349241,187.91000033390873
4586,124484.29499985548,17130.585000027404,2076.144999948091,953.9249999349241,1879.0600003339089
4587,124484.29499985548,9670.315000027404,591.259999948091,777.3049999349241,1877.950000333909
4588,124484.2949998555,9670.315000027405,591.259999948091,777.304999934924,1785.1050003339092
4589,239549.2249998555,36720.79500002741,59668.304999948086,94150.88999993492,88247.70500033391
4590,123669.34999985552,35528.29500002741,70238.14999994809,106065.70499993493,100613.43500033392
4591,115064.92999985552,27050.480000027408,59077.04499994809,93373.5849999349,86555.44500033392
4592,107498.01999985552,19142.515000027408,47915.939999948096,80681.4649999349,72844.9200003339
4593,2075.019999855518,1139.7000000274056,0.0,0.0,694.9300003339013
4594,1037.5099998555181,530505.6050000275,1320649.239999948,3146813.184999935,4767390.400000334
4595,0.0,1059871.5100000273,2641298.4799999483,6293626.369999935,9534085.870000333
4596,17686.00499985552,539423.3700000272,1327115.6049999485,3173033.9949999345,4773927.360000334
4597,35372.00999985552,18975.230000027223,12932.729999948526,52441.61999993445,13768.850000333972
4598,67070.93499985553,51113.26000002722,36862.43499994853,44582.90999993446,29884.76500033397
4599,98769.85999985551,83251.2900000272,60792.13999994852,36724.199999934455,46000.68000033397
4600,709780.7849998554,781867.1900000272,1102920.7899999483,979973.0749999344,990633.345000334
4601,877457.5349998554,981656.9600000272,1355637.5249999482,1165172.3149999343,1142114.6900003338
4602,217061.67999985546,241415.41500002716,284109.55999994813,487789.26999993424,496233.25000033376
4603,0.0,2.7153873816132545e-08,996.7549999481416,289188.40999993426,323481.4050003338
4604,326452.43499985547,229322.45000002717,373530.70999994816,190928.1399999343,180050.43500033376
4605,443334.17499985546,498826.13000002713,788415.1599999482,468861.2249999343,469669.91500033374
4606,1672907.0299998554,1640054.205000027,2639116.2199999485,2793321.5849999343,2995599.6000003335
4607,1556025.2899998554,1370550.5250000271,2227756.0849999483,3050237.339999934,3156324.8450003336
4608,119817.5899998555,118775.92500002729,271864.2999999481,684874.4049999341,629895.120000334
4609,119817.5899998555,118775.92500002729,268339.9849999481,236173.4599999342,516766.165000334
4610,0.0,2.7284841053187847e-08,0.0,91108.3749999342,340071.190000334
4611,1035055.1399998555,676492.6250000272,1173167.354999948,952442.0399999343,858768.625000334
4612,1436207.6999998556,1251774.600000027,1952367.469999948,1734445.239999934,1734283.970000334
4613,401152.5599998556,599421.4300000272,975959.909999948,1064151.184999934,1249850.7950003343
4614,0.0,48278.91000002716,353464.09499994805,482491.2699999339,642128.1350003344
4615,0.0,24139.455000027156,196759.79499994803,282147.98499993386,373209.87000033434
4616,0.0,2.7153873816132545e-08,216169.76999994804,1158518.674999934,1820337.9150003344
4617,0.0,2.7153873816132545e-08,352228.549999948,2153427.949999934,3432092.6200003345
4618,0.0,2.7153873816132545e-08,176114.27499994801,1076851.224999934,1716261.1500003343
4619,0.0,2.7153873816132545e-08,0.0,274.4999999338761,429.6800003342796
4620,0.0,2.7153873816132545e-08,4558242.449999948,27952060.064999934,61127586.99000033
4621,0.0,2.7153873816132545e-08,9116484.899999948,55903845.629999936,122254744.30000032
4622,150154.2649998556,604196.4000000271,5290861.254999948,28895644.05999993,62201460.61500033
4623,300308.5299998556,1208392.8000000273,1465237.6099999472,1887442.4899999313,2148176.930000335
4624,2333676.8499998553,2419099.7050000275,2257236.8799999473,2287125.584999931,2338842.1900003348
4625,2183522.584999855,1875485.9500000277,1669997.5449999473,1465031.149999931,1376748.7250003347
4626,0.0,61267.760000027716,163725.68499994744,142205.669999931,131529.9050003346
4627,64704.87999985518,58075.15500002773,200145.34499994744,177249.734999931,169031.6500003346
4628,68534.12499985518,75693.04500002772,183429.61499994743,157296.584999931,149604.01000033462
4629,500692.5149998552,371181.7600000278,42675.77499994743,12875.429999930988,5175.78500033461
4630,498003.8849998552,353846.4500000278,41810.799999947434,14669.719999930989,5489.60000033461
4631,120802.11999985517,28926.62000002776,15378.144999947435,13225.21999993099,21315.78500033461
4632,119661.50499985517,27958.92500002776,14918.044999947435,10982.42499993099,21092.51000033461
4633,378.1799998551578,248.6650000277623,571.5749999474356,455.1299999309904,421.31000033460805
4634,696726.8849998551,672463.1700000277,491352.5049999475,414635.6449999309,408990.76500033465
4635,1496944.889999855,1295888.4600000277,1120467.7649999475,1017972.014999931,956814.1950003348
4636,10563265.904999856,10068211.435000027,10443627.429999948,19545329.59499993,18117920.065000333
4637,9762669.719999855,9444537.480000027,9814246.004999947,19447268.94999993,18336334.495000333
4638,0.0,2.60770320892334e-08,0.0,611286.0799999274,1589295.600000333
4639,8685.994999854714,9009.700000026078,32462.50999994598,171022.13999992737,906264.340000333
4640,880446.8399998547,1627839.780000026,2003989.539999946,986118.9149999274,842979.9550003329
4641,871760.8449998547,1618830.0800000262,1971527.029999946,920829.2049999274,1005749.5850003329
4642,0.0,2.60770320892334e-08,0.0,0.0,802980.6150003328
4643,8526381.824999854,5879958.2300000265,5233897.744999946,11651297.069999928,9765307.110000335
4644,8559974.054999854,5903836.780000026,5267799.969999946,11664767.859999927,9216124.930000333
4645,66795.32999985479,61625.415000026114,60355.75499994587,22044.629999926314,34968.960000332445
4646,33203.099999854785,37746.86500002611,26453.529999945873,10468.379999926314,29056.060000332447
4647,0.0,2.6113411877304316e-08,0.0,311701.7549999263,541291.5550003324
4648,0.0,2.6113411877304316e-08,0.0,309807.21499992633,555075.2100003323
4649,0.0,2.6113411877304316e-08,556713.2949999459,3234249.3149999264,2483530.6800003326
4650,289045.72499985475,1875114.055000026,2516002.964999946,4909246.529999927,3809137.8250003327
4651,289045.72499985475,1875114.055000026,1959289.669999946,1674997.2149999267,1342662.9900003327
4652,0.0,2.60770320892334e-08,0.0,450020.3199999265,725222.9350003325
4653,405799.03999985475,302217.1950000261,130051.78999994598,720679.0049999265,1922547.0750003327
4654,431216.2649998547,392682.6900000261,235961.139999946,366143.80999992654,1245463.3600003328
4655,25417.22499985475,90465.49500002607,105909.349999946,95936.42499992653,190953.02500033285
4656,0.0,2.60770320892334e-08,0.0,558.6349999265367,149356.82500033284
4657,0.0,2.60770320892334e-08,0.0,78363.53499992653,949667.0800003328
4658,0.0,2.60770320892334e-08,0.0,88180.74999992653,978316.9250003328
4659,0.0,2.60770320892334e-08,0.0,9924.54999992653,56270.285000332864
4660,0.0,3527.690000026077,2649.529999945998,6.139999926530436,22732.690000332863
4661,380381.8149998548,211751.7000000261,24142.439999945997,86434.17499992653,2020.14000033286
4662,2388633.8949998547,1520107.510000026,994369.129999946,816726.8749999265,518902.16500033287
4663,4016504.1599998544,2623767.000000026,1925464.799999946,1152282.3149999266,626338.7600003328
4664,2008252.0799998543,1311883.500000026,972876.219999946,730298.8399999266,516950.90500033274
4665,5233997.774999855,3817266.0600000266,2717302.0649999455,2833133.8749999264,2704243.4500003327
4666,5233997.774999855,3817266.0600000266,2697014.4249999453,2524818.509999926,2362769.995000333
4667,14967.639999854378,3920.830000026617,1303.854999945499,774.3399999262765,66186.36500033317
4668,110645.34999985438,23698.595000026617,81838.64499994549,132411.44999992626,3777.8150003331684
4669,515685.59499985434,66006.90500002661,119735.0349999455,193847.21499992628,14393.495000333169
4670,1304186.2899998543,1013158.2400000265,386096.2199999455,79703.4349999263,16308.10000033317
4671,1256045.7999998543,1125994.0050000267,409033.3449999455,59424.9049999263,21800.96000033317
4672,2220408.194999854,1763314.8750000265,1404548.0799999456,1320069.5399999262,1665126.5250003333
4673,1848540.799999854,1604249.9700000265,1342410.7099999455,1278137.9649999263,1686696.4450003332
4674,109488.93999985396,103776.86500002653,101867.09499994549,54470.87999992608,59614.24000033317
4675,537370.279999854,450918.32000002655,258778.5449999455,292208.5799999261,156125.98500033317
4676,427881.33999985404,359296.6000000266,180865.9649999455,243518.73999992607,136956.12500033315
4677,471385.0299998541,196153.31500002655,222184.8649999455,384747.4449999261,73567.84500033315
4678,1061387.6599998542,554020.8850000266,541798.4199999456,694644.464999926,348808.0000003331
4679,3303405.5049998537,3135832.175000027,3667097.514999945,3383505.024999926,3377261.010000333
4680,2713402.874999854,2765809.460000027,3323529.4449999453,3067826.964999926,3242786.335000333
4681,2510013.864999854,1351178.1950000273,1427747.229999945,1089836.3449999262,1300095.9900003327
4682,2533607.539999854,1638426.4700000272,1639601.729999945,1106871.1699999261,1179403.0500003328
4683,40075.58999985363,614814.0400000273,690002.8599999449,548782.3599999261,560434.2800003325
4684,179795.33499985366,990212.1600000273,1405107.234999945,1530010.9399999261,1213663.7050003326
4685,163313.41999985365,711508.6650000273,1080427.0299999448,1146839.934999926,839651.8200003327
4686,0.0,137170.83000002732,278820.4799999448,335869.47499992605,430963.1150003327
4687,0.0,88308.56000002733,125352.3249999448,282368.32499992603,399169.6150003327
4688,110568.81999985364,131043.94500002734,140557.5449999448,296941.259999926,276321.2500003328
4689,116862.08999985365,142890.65500002733,148709.71499994482,255287.19499992603,159054.83500033277
4690,110568.81999985364,131043.9450000273,140557.54499994477,201865.87999992602,144434.0450003328
4691,20686600.869999856,15235573.230000027,15267050.834999945,13342085.014999926,18133425.390000336
4692,20582325.319999855,15118652.030000027,15183590.044999946,13199578.459999926,18041224.98500034
4693,0.0,2276.0350000280887,48944.584999945015,58297.96499992721,168527.12500033528
4694,0.0,2.8088834369555116e-08,2568.464999945012,117803.92499992721,221164.74500033527
4695,2212041.2999998545,2261223.045000028,2476979.754999945,2507530.2949999273,3782048.9400003357
4696,2263611.3249998544,2439689.9050000277,2682363.534999945,2680595.339999927,3897639.1150003355
